Team,Season,Key,SponsorName,Industry,Retained,Tenure,LeftCensored,TeamSponsorCount,MeanRaceFinishPos,MeanQualifyingPos,QualRaceCorrelation,PositionChange_Std,PointsPerRace,LogTenure,PredStability,SeasonCentered
Red Bull Racing,2023,hppoly,HP/Poly,Technology,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,oceanbottle,Ocean Bottle,Consumer Goods & Retail,0,2,0,38,3.57,6.02,0.1897,3.59,35.91,0.6931471805599453,-3.59,2
Red Bull Racing,2023,pokerstars,PokerStars,Other,0,2,0,38,3.57,6.02,0.1897,3.59,35.91,0.6931471805599453,-3.59,2
Red Bull Racing,2023,alphatauri,AlphaTauri,Apparel & Sportswear,0,4,0,38,3.57,6.02,0.1897,3.59,35.91,1.3862943611198906,-3.59,2
Red Bull Racing,2023,builtforathletes,Built for Athletes,Apparel & Sportswear,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,castore,Castore,Apparel & Sportswear,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,newera,New Era,Apparel & Sportswear,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,athleticpropulsionlabs,Athletic Propulsion Labs,Apparel & Sportswear,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,bmc,BMC,Apparel & Sportswear,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,blenders,Blenders,Luxury & Fashion,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,hardrockinternational,Hard Rock International,"Travel, Hospitality & Logistics",1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,rokt,ROKT,Technology,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2023,honda,Honda,Automotive,1,5,0,38,3.57,6.02,0.1897,3.59,35.91,1.6094379124341003,-3.59,2
Red Bull Racing,2023,arcticwolf,Arctic Wolf,Cybersecurity,1,2,0,38,3.57,6.02,0.1897,3.59,35.91,0.6931471805599453,-3.59,2
Red Bull Racing,2023,zoom,Zoom,Technology,1,1,0,38,3.57,6.02,0.1897,3.59,35.91,0.0,-3.59,2
Red Bull Racing,2024,oracle,Oracle,Technology,1,4,0,38,6.62,6.08,0.5363,3.43,22.38,1.3862943611198906,-3.43,3
Red Bull Racing,2024,tagheuer,Tag Heuer,Luxury Watches,1,7,1,38,6.62,6.08,0.5363,3.43,22.38,1.9459101490553132,-3.43,3
Red Bull Racing,2024,cashapp,Cash App,Financial Services,0,3,0,38,6.62,6.08,0.5363,3.43,22.38,1.0986122886681098,-3.43,3
Red Bull Racing,2024,bybit,Bybit,Crypto & Web3,0,3,0,38,6.62,6.08,0.5363,3.43,22.38,1.0986122886681098,-3.43,3
Red Bull Racing,2024,rauch,Rauch,Food & Beverage,1,7,1,38,6.62,6.08,0.5363,3.43,22.38,1.9459101490553132,-3.43,3
Red Bull Racing,2024,pirelli,Pirelli,Automotive,1,7,1,38,6.62,6.08,0.5363,3.43,22.38,1.9459101490553132,-3.43,3
Red Bull Racing,2024,mobil1,Mobil 1,Energy,1,3,0,38,6.62,6.08,0.5363,3.43,22.38,1.0986122886681098,-3.43,3
Red Bull Racing,2024,esso,Esso,Energy,1,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,siemens,Siemens,Industrial & Aerospace,1,7,1,38,6.62,6.08,0.5363,3.43,22.38,1.9459101490553132,-3.43,3
Red Bull Racing,2024,att,AT&T,Telecom,1,7,1,38,6.62,6.08,0.5363,3.43,22.38,1.9459101490553132,-3.43,3
Red Bull Racing,2024,interproteccion,Inter Proteccion,Financial Services,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,hewlettpackardenterprise,Hewlett Packard Enterprise,Technology,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,telcel,Telcel,Telecom,0,4,0,38,6.62,6.08,0.5363,3.43,22.38,1.3862943611198906,-3.43,3
Red Bull Racing,2024,hexagon,Hexagon,Technology,1,5,0,38,6.62,6.08,0.5363,3.43,22.38,1.6094379124341003,-3.43,3
Red Bull Racing,2024,dmgmori,DMG Mori,Industrial & Aerospace,1,5,0,38,6.62,6.08,0.5363,3.43,22.38,1.6094379124341003,-3.43,3
Red Bull Racing,2024,ansys,Ansys,Technology,1,5,0,38,6.62,6.08,0.5363,3.43,22.38,1.6094379124341003,-3.43,3
Red Bull Racing,2024,pwr,PWR,Automotive,1,5,0,38,6.62,6.08,0.5363,3.43,22.38,1.6094379124341003,-3.43,3
Red Bull Racing,2024,goldstandard,Gold Standard,Financial Services,1,5,0,38,6.62,6.08,0.5363,3.43,22.38,1.6094379124341003,-3.43,3
Red Bull Racing,2024,armorall,Armor All,Automotive,1,3,0,38,6.62,6.08,0.5363,3.43,22.38,1.0986122886681098,-3.43,3
Red Bull Racing,2024,claro,Claro,Telecom,0,4,0,38,6.62,6.08,0.5363,3.43,22.38,1.3862943611198906,-3.43,3
Red Bull Racing,2024,hppoly,HP/Poly,Technology,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,builtforathletes,Built for Athletes,Apparel & Sportswear,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,castore,Castore,Apparel & Sportswear,1,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,newera,New Era,Apparel & Sportswear,1,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,athleticpropulsionlabs,Athletic Propulsion Labs,Apparel & Sportswear,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,bmc,BMC,Apparel & Sportswear,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,blenders,Blenders,Luxury & Fashion,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,hardrockinternational,Hard Rock International,"Travel, Hospitality & Logistics",1,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,rokt,ROKT,Technology,1,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,honda,Honda,Automotive,1,6,0,38,6.62,6.08,0.5363,3.43,22.38,1.791759469228055,-3.43,3
Red Bull Racing,2024,arcticwolf,Arctic Wolf,Cybersecurity,0,3,0,38,6.62,6.08,0.5363,3.43,22.38,1.0986122886681098,-3.43,3
Red Bull Racing,2024,zoom,Zoom,Technology,0,2,0,38,6.62,6.08,0.5363,3.43,22.38,0.6931471805599453,-3.43,3
Red Bull Racing,2024,cdw,CDW,Technology,1,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Red Bull Racing,2024,sparco,Sparco,Automotive,1,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Red Bull Racing,2024,sui,Sui,Crypto & Web3,0,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Red Bull Racing,2024,visa,Visa,Financial Services,1,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Red Bull Racing,2024,heineken,Heineken,Food & Beverage,1,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Red Bull Racing,2024,patron,Patron,Food & Beverage,1,1,0,38,6.62,6.08,0.5363,3.43,22.38,0.0,-3.43,3
Sauber/Alfa Romeo,2018,alfaromeo,Alfa Romeo,Automotive,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,silanna,Silanna,Technology,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,carrera,Carrera,Consumer Goods & Retail,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,claro,Claro,Telecom,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,richardmille,Richard Mille,Luxury Watches,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,additiveindustries,Additive Industries,Industrial & Aerospace,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,hewlettpackardenterprise,Hewlett Packard Enterprises,Technology,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,kappa,Kappa,Apparel & Sportswear,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,mitsubishielectric,Mitsubishi Electric,Industrial & Aerospace,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,omp,OMP,Automotive,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,pirelli,Pirelli,Automotive,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,waltermeier,Walter Meier,Industrial & Aerospace,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,thomannnutzfahrzeuge,Thomann Nutzfahrzeuge,Automotive,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,brutschruegger,Brütsch/Rüegger,Industrial & Aerospace,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,carbonconnect,Carbon-Connect,Industrial & Aerospace,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,interroll,Interroll,Industrial & Aerospace,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,mto,MTO,Industrial & Aerospace,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,riedel,Riedel,Technology,1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,singaporeairlines,Singapore Airlines,"Travel, Hospitality & Logistics",1,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2018,garageitalia,Garage Italia,Automotive,0,1,1,20,12.79,14.02,0.2561,3.87,2.29,0.0,-3.87,-3
Sauber/Alfa Romeo,2019,alfaromeo,Alfa Romeo,Automotive,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,adlerpelzergroup,Adler,Industrial & Aerospace,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,carrera,Carrera,Consumer Goods & Retail,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,claro,Claro,Telecom,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,richardmille,Richard Mille,Luxury Watches,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,singha,Singha,Food & Beverage,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,egv1,EGV,Other,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,globeair,Globeair,"Travel, Hospitality & Logistics",1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,hp,HP,Technology,0,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,iveco,Iveco,Automotive,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,mitsubishielectric,Mitsubishi,Industrial & Aerospace,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,newbalance,New Balance,Apparel & Sportswear,0,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,pirelli,Pirelli,Automotive,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,savethechildren,Save the Children,Other,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,sparco,Sparco,Automotive,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,waltermeier,Walter Meier,Industrial & Aerospace,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,3dsystems,3D Systems,Technology,1,1,0,22,12.74,12.67,0.4437,2.91,2.71,0.0,-2.91,-2
Sauber/Alfa Romeo,2019,brutschruegger,Brutsch-Ruegger,Industrial & Aerospace,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,carbonconnect,Carbon Connect,Industrial & Aerospace,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,interroll,Interroll,Industrial & Aerospace,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,riedel,Riedel,Technology,1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2019,singaporeairlines,Singapore Airlines,"Travel, Hospitality & Logistics",1,2,1,22,12.74,12.67,0.4437,2.91,2.71,0.6931471805599453,-2.91,-2
Sauber/Alfa Romeo,2020,alfaromeo,Alfa Romeo,Automotive,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,pknorlen,PKN ORLEN,Energy,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,adlerpelzergroup,Adler Pelzer Group,Industrial & Aerospace,1,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,carrera,Carrera,Consumer Goods & Retail,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,claro,Claro,Telecom,0,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,richardmille,Richard Mille,Luxury Watches,0,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,acer,Acer,Technology,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,builtforathletes,Built for Athletes,Apparel & Sportswear,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,singha,Singha,Food & Beverage,1,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,additiveindustries,Additive industries,Industrial & Aerospace,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,egv1,EGV1,Other,0,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,globeair,GlobeAir,"Travel, Hospitality & Logistics",0,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,hewlettpackard,Hewlett Packard,Technology,0,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,iveco,Iveco,Automotive,1,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,marelli,Marelli,Automotive,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,mitsubishielectric,Mitsubishi Electric,Industrial & Aerospace,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,savethechildren,Save the Children,Other,1,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,sparco,Sparco,Automotive,1,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,waltermeier,Walter Meier,Industrial & Aerospace,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,3dsystems,3D Systems,Technology,0,2,0,28,13.85,16.76,-0.379,3.75,0.47,0.6931471805599453,-3.75,-1
Sauber/Alfa Romeo,2020,abdynamics,AB Dynamic,Technology,1,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,brutschruegger,Brutsch-Ruegger,Industrial & Aerospace,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,carbonconnect,Carbon Connect,Industrial & Aerospace,0,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,interroll,Interoll,Industrial & Aerospace,0,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,quintus,Quintus,Industrial & Aerospace,0,1,0,28,13.85,16.76,-0.379,3.75,0.47,0.0,-3.75,-1
Sauber/Alfa Romeo,2020,riedel,Riedel,Technology,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,singaporeairlines,Singapore Airlines,"Travel, Hospitality & Logistics",0,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2020,pirelli,Pirelli,Automotive,1,3,1,28,13.85,16.76,-0.379,3.75,0.47,1.0986122886681098,-3.75,-1
Sauber/Alfa Romeo,2021,alfaromeo,Alfa Romeo,Automotive,0,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,pknorlen,PKN Orlen,Energy,1,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,adlerpelzergroup,Adler Pelzer Group,Industrial & Aerospace,1,3,0,21,13.2,15.02,0.2194,2.53,0.59,1.0986122886681098,-2.53,0
Sauber/Alfa Romeo,2021,acer,Acer,Technology,1,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,builtforathletes,Built for Athletes,Apparel & Sportswear,0,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,carrera,Carrera,Consumer Goods & Retail,0,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,singha,Singha,Food & Beverage,1,3,0,21,13.2,15.02,0.2194,2.53,0.59,1.0986122886681098,-2.53,0
Sauber/Alfa Romeo,2021,additiveindustries,Additive Industries,Industrial & Aerospace,1,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,iqoniq,IQONIQ,Apparel & Sportswear,0,1,0,21,13.2,15.02,0.2194,2.53,0.59,0.0,-2.53,0
Sauber/Alfa Romeo,2021,iveco,Iveco,Automotive,1,3,0,21,13.2,15.02,0.2194,2.53,0.59,1.0986122886681098,-2.53,0
Sauber/Alfa Romeo,2021,livinguard,Livinguard,Other,0,1,0,21,13.2,15.02,0.2194,2.53,0.59,0.0,-2.53,0
Sauber/Alfa Romeo,2021,marelli,Marelli,Automotive,1,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,mitsubishielectric,Mitsubishi Electric,Industrial & Aerospace,1,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,pirelli,Pirelli,Automotive,1,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,savethechildren,Save the Children,Other,1,3,0,21,13.2,15.02,0.2194,2.53,0.59,1.0986122886681098,-2.53,0
Sauber/Alfa Romeo,2021,sparco,Sparco,Automotive,0,3,0,21,13.2,15.02,0.2194,2.53,0.59,1.0986122886681098,-2.53,0
Sauber/Alfa Romeo,2021,waltermeier,Walter Meier,Industrial & Aerospace,1,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,zadara,Zadara,Technology,1,1,0,21,13.2,15.02,0.2194,2.53,0.59,0.0,-2.53,0
Sauber/Alfa Romeo,2021,abdynamics,AB Dynamics,Technology,0,2,0,21,13.2,15.02,0.2194,2.53,0.59,0.6931471805599453,-2.53,0
Sauber/Alfa Romeo,2021,brutschruegger,Brutsch-Ruegger,Industrial & Aerospace,0,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2021,riedel,Riedel,Technology,0,4,1,21,13.2,15.02,0.2194,2.53,0.59,1.3862943611198906,-2.53,0
Sauber/Alfa Romeo,2022,pknorlen,PKN Orlen,Energy,0,3,0,29,13.2,13.05,0.2213,3.46,2.41,1.0986122886681098,-3.46,1
Sauber/Alfa Romeo,2022,adlerpelzergroup,Adler,Industrial & Aerospace,0,4,0,29,13.2,13.05,0.2213,3.46,2.41,1.3862943611198906,-3.46,1
Sauber/Alfa Romeo,2022,acer,Acer,Technology,0,3,0,29,13.2,13.05,0.2213,3.46,2.41,1.0986122886681098,-3.46,1
Sauber/Alfa Romeo,2022,acceleron,Accelleron,Industrial & Aerospace,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,amx,AMX,Technology,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,camozzi,Camozzi,Industrial & Aerospace,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,codezero,Code Zero,Apparel & Sportswear,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,delsey,Delsey,Luxury & Fashion,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,drfbets,DRF Bets,Other,0,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,singha,Singha,Food & Beverage,1,4,0,29,13.2,13.05,0.2213,3.46,2.41,1.3862943611198906,-3.46,1
Sauber/Alfa Romeo,2022,additiveindustries,Additive Industries,Industrial & Aerospace,1,3,0,29,13.2,13.05,0.2213,3.46,2.41,1.0986122886681098,-3.46,1
Sauber/Alfa Romeo,2022,ferraritrento,Ferrari Trento,Food & Beverage,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,floki,Floki,Crypto & Web3,0,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,globeair,Globeair,"Travel, Hospitality & Logistics",1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,hyland,Hyland,Technology,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,iveco,Iveco,Automotive,0,4,0,29,13.2,13.05,0.2213,3.46,2.41,1.3862943611198906,-3.46,1
Sauber/Alfa Romeo,2022,marelli,Marelli,Automotive,1,3,0,29,13.2,13.05,0.2213,3.46,2.41,1.0986122886681098,-3.46,1
Sauber/Alfa Romeo,2022,mitsubishielectric,Mitsubishi Electric,Industrial & Aerospace,1,5,1,29,13.2,13.05,0.2213,3.46,2.41,1.6094379124341003,-3.46,1
Sauber/Alfa Romeo,2022,modere,Modere,Consumer Goods & Retail,0,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,pirelli,Pirelli,Automotive,1,5,1,29,13.2,13.05,0.2213,3.46,2.41,1.6094379124341003,-3.46,1
Sauber/Alfa Romeo,2022,puma,Puma,Apparel & Sportswear,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,rebellion,Rebellion,Luxury Watches,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,sabelt,Sabelt,Automotive,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,savethechildren,Save the Children,Other,1,4,0,29,13.2,13.05,0.2213,3.46,2.41,1.3862943611198906,-3.46,1
Sauber/Alfa Romeo,2022,socioscom,Socios,Crypto & Web3,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,waltermeier,Walter Meier,Industrial & Aerospace,1,5,1,29,13.2,13.05,0.2213,3.46,2.41,1.6094379124341003,-3.46,1
Sauber/Alfa Romeo,2022,webeyewear,Web Eyewear,Luxury & Fashion,1,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2022,zadara,Zadara,Technology,0,2,0,29,13.2,13.05,0.2213,3.46,2.41,0.6931471805599453,-3.46,1
Sauber/Alfa Romeo,2022,zcg,ZCG,Financial Services,0,1,0,29,13.2,13.05,0.2213,3.46,2.41,0.0,-3.46,1
Sauber/Alfa Romeo,2023,alfaromeo,Alfa Romeo,Automotive,0,1,0,46,14.0,14.86,0.1041,3.77,0.73,0.0,-3.77,2
Sauber/Alfa Romeo,2023,acceleron,Acceleron,Industrial & Aerospace,1,2,0,46,14.0,14.86,0.1041,3.77,0.73,0.6931471805599453,-3.77,2
Sauber/Alfa Romeo,2023,amx,AMX,Technology,0,2,0,46,14.0,14.86,0.1041,3.77,0.73,0.6931471805599453,-3.77,2
Sauber/Alfa Romeo,2023,curamdomi,Curam Domi,Technology,0,1,0,46,14.0,14.86,0.1041,3.77,0.73,0.0,-3.77,2
